session_id,pages_viewed,time_on_site_min,items_added,cart_total_gbp,used_discount_code,is_returning,device_mobile,hour_of_day,prev_orders,completed
900513,5,5.8,2,50.98,1,1,1,12,1,1
900514,5,1.3,0,0.0,0,0,1,4,0,0
900515,2,3.5,0,0.0,0,0,0,21,0,0
900516,4,1.4,3,75.72,0,1,1,18,1,0
900517,9,6.0,1,53.24,0,0,1,0,0,1
900518,8,0.3,1,31.93,1,0,1,23,0,0
900519,6,2.1,1,38.64,0,1,0,17,3,0
900520,5,1.8,0,0.0,0,0,0,20,0,0
900521,4,6.7,0,0.0,0,0,0,14,0,0
900522,5,19.9,0,0.0,0,0,1,20,0,0
900523,4,1.7,1,39.32,0,0,1,23,0,0
900524,7,3.4,1,28.7,0,0,1,12,0,0
900525,8,2.6,3,162.89,0,0,1,23,0,1
900526,4,1.1,1,45.01,0,1,1,0,1,0
900527,4,6.6,2,89.48,1,1,0,19,3,1
900528,5,2.0,2,49.17,0,1,1,7,3,0
900529,4,2.5,3,118.32,1,0,0,20,0,1
900530,3,1.0,3,175.78,0,0,0,13,0,0
900531,4,1.2,2,51.95,0,1,1,14,3,0
900532,16,0.6,0,0.0,0,0,0,21,0,0
900533,12,4.5,1,35.74,0,0,1,9,0,1
900534,7,2.7,0,0.0,1,1,1,19,2,0
900535,5,4.1,0,0.0,0,1,1,16,2,1
900536,6,2.3,0,0.0,0,1,1,8,2,1
900537,5,0.6,0,0.0,0,0,0,3,0,0
900538,8,1.4,2,53.27,0,0,1,3,0,0
900539,7,0.8,1,59.0,0,0,0,16,0,0
900540,9,2.7,3,160.03,0,1,1,4,1,1
900541,2,0.3,4,163.51,0,0,1,14,0,1
900542,6,5.1,1,50.3,0,0,1,5,0,0
900543,3,2.7,1,34.85,0,0,0,4,0,1
900544,7,0.1,2,41.66,1,0,0,3,0,0
900545,4,0.5,2,92.39,0,1,1,7,1,1
900546,7,0.3,0,0.0,0,0,1,16,0,1
900547,8,16.9,1,60.33,1,0,0,4,0,1
900548,5,9.2,1,21.99,0,0,1,8,0,0
900549,9,3.4,1,52.5,1,0,0,3,0,1
900550,6,1.9,6,348.55,0,1,1,14,4,1
900551,3,4.2,0,0.0,1,0,1,9,0,0
900552,8,3.8,3,54.68,0,1,1,19,3,1
900553,4,7.3,1,41.79,1,1,1,22,5,1
900554,1,9.6,2,108.47,0,0,1,0,0,0
900555,6,0.6,0,0.0,1,1,1,4,4,0
900556,6,4.9,2,51.69,1,1,1,11,5,1
900557,7,1.1,1,54.39,0,1,1,2,2,0
900558,6,0.4,1,62.74,0,1,0,23,4,1
900559,10,1.5,1,24.46,0,0,0,23,0,0
900560,7,1.0,3,121.42,0,0,1,3,0,0
900561,8,1.6,1,43.45,1,0,1,10,0,1
900562,5,1.7,1,32.55,0,0,1,8,0,0
900563,3,0.2,2,50.28,0,1,0,7,1,0
900564,5,6.9,2,46.28,1,1,0,8,0,1
900565,8,2.3,0,0.0,0,0,1,14,0,0
900566,5,6.4,0,0.0,0,0,1,12,0,0
900567,4,3.4,1,29.74,0,1,0,21,3,0
900568,4,0.6,2,111.66,1,1,0,11,2,1
900569,2,0.1,0,0.0,0,1,0,19,2,0
900570,5,1.4,1,34.87,0,0,1,3,0,1
900571,7,0.2,3,159.88,1,1,1,5,2,1
900572,3,0.5,1,34.95,1,0,0,8,0,0
900573,4,1.2,3,87.23,0,0,1,14,0,1
900574,6,3.4,3,133.89,0,0,0,11,0,0
900575,5,2.1,1,29.13,0,0,0,10,0,1
900576,5,6.4,2,75.45,1,1,0,12,3,1
900577,8,6.4,3,119.85,0,1,1,15,1,1
900578,7,18.8,3,108.9,0,0,1,2,0,1
900579,8,1.5,1,40.13,0,1,1,2,1,0
900580,8,3.0,0,0.0,0,0,1,19,0,0
900581,9,1.6,1,37.69,1,1,0,20,0,1
900582,8,5.5,4,116.52,0,0,1,14,0,0
900583,4,0.5,2,46.02,1,1,0,19,5,1
900584,8,0.3,2,53.06,0,0,1,9,0,0
900585,2,0.9,1,27.29,0,0,1,14,0,0
900586,7,0.2,0,0.0,0,0,1,15,0,0
900587,7,5.4,3,168.2,0,0,0,2,0,1
900588,11,3.5,1,35.28,0,0,1,12,0,0
900589,12,3.5,2,100.24,0,1,1,21,2,1
900590,3,4.0,4,107.66,0,1,1,13,2,1
900591,6,2.3,2,67.2,0,1,1,16,1,1
900592,3,6.5,3,99.87,0,1,1,12,5,1
900593,7,2.1,0,0.0,0,0,1,7,0,0
900594,2,11.2,1,27.93,0,1,1,8,4,1
900595,7,6.2,2,88.46,0,0,1,15,0,0
900596,3,1.9,2,79.04,0,1,0,17,2,0
900597,12,0.7,1,37.28,0,0,1,11,0,0
900598,5,0.8,2,56.93,0,0,1,11,0,0
900599,6,0.9,2,30.75,0,0,1,15,0,1
900600,3,1.7,1,29.89,0,0,1,20,0,0
900601,6,0.2,2,88.54,0,0,1,13,0,0
900602,4,1.3,0,0.0,0,1,0,11,3,0
900603,5,1.6,1,16.33,0,0,0,5,0,0
900604,3,1.1,3,95.24,0,1,1,16,0,1
900605,5,0.3,1,25.07,0,1,0,11,1,1
900606,6,2.2,2,147.42,0,0,1,22,0,0
900607,9,13.4,4,152.1,0,1,0,12,3,1
900608,3,0.6,2,60.58,0,0,1,3,0,0
900609,6,0.7,3,146.28,1,0,1,11,0,0
900610,6,4.2,1,34.32,0,0,1,6,0,1
900611,12,0.1,2,68.14,0,0,1,13,0,0
900612,4,0.2,1,56.99,0,0,1,20,0,0
900613,6,2.0,0,0.0,0,1,1,1,2,0
900614,4,1.4,2,47.01,0,0,1,17,0,1
900615,10,2.3,3,124.37,0,1,1,21,4,0
900616,1,7.8,3,70.86,0,1,1,22,1,1
900617,8,9.6,1,23.47,0,1,1,9,3,1
900618,9,4.4,0,0.0,0,0,0,22,0,0
900619,5,1.9,4,107.86,1,1,1,15,7,1
900620,4,22.1,2,79.01,0,1,1,17,3,1
900621,1,0.2,3,96.12,0,1,1,14,3,0
900622,5,16.3,3,117.84,0,1,1,7,3,1
900623,8,3.4,2,67.81,0,1,1,21,0,1
900624,7,1.6,1,45.12,0,1,1,0,1,1
900625,7,6.7,1,46.49,1,1,1,20,1,1
900626,4,2.3,4,106.75,0,1,1,15,0,0
900627,5,7.0,0,0.0,0,1,1,18,3,1
900628,7,7.1,1,33.4,0,1,0,14,1,1
900629,8,3.9,2,56.1,0,0,1,13,0,0
900630,5,3.0,2,52.93,0,1,1,13,2,0
900631,7,8.0,0,0.0,0,1,0,12,2,0
900632,3,1.0,2,60.24,0,1,1,2,2,0
900633,3,20.6,1,35.51,1,1,1,8,1,1
900634,5,8.8,3,83.73,0,1,1,7,3,0
900635,3,6.8,0,0.0,0,0,0,8,0,0
900636,5,5.6,2,85.62,0,1,0,4,3,1
900637,5,8.3,2,104.04,0,0,1,3,0,0
900638,6,4.8,1,53.43,0,0,0,18,0,0
900639,6,0.8,2,54.42,1,1,0,8,1,1
900640,3,4.2,1,26.01,1,0,1,0,0,1
900641,6,9.3,2,36.83,0,1,0,18,3,1
900642,7,2.6,1,44.79,0,0,1,8,0,1
900643,9,5.8,2,74.41,0,1,1,13,0,1
900644,6,11.1,1,52.03,0,0,1,21,0,1
900645,6,2.3,0,0.0,0,0,1,11,0,0
900646,5,2.5,1,28.31,0,1,1,23,2,0
900647,5,1.5,3,103.25,1,1,1,19,2,1
900648,5,2.8,1,32.4,0,0,1,14,0,0
900649,4,7.6,2,52.74,0,0,1,15,0,0
900650,10,0.2,1,36.02,0,1,1,13,0,1
900651,6,10.7,0,0.0,0,0,0,10,0,0
900652,2,4.2,2,103.36,1,0,1,22,0,1
900653,7,5.3,1,14.34,0,0,1,3,0,0
900654,2,1.5,2,98.87,0,1,1,23,1,0
900655,5,3.8,0,0.0,0,1,1,23,3,0
900656,8,1.7,1,5.0,1,1,0,6,1,0
900657,7,2.1,1,13.41,0,0,1,5,0,0
900658,3,1.4,0,0.0,0,0,1,7,0,0
900659,13,2.8,2,59.87,0,0,1,17,0,1
900660,5,5.8,1,39.9,0,1,1,19,6,1
900661,8,4.8,2,59.8,1,0,1,0,0,0
900662,7,4.5,2,83.87,0,1,1,23,4,0
900663,7,2.8,2,70.25,0,0,1,18,0,0
900664,5,1.5,2,85.63,0,1,0,2,0,1
900665,4,0.2,3,136.2,0,0,0,17,0,0
900666,4,9.9,0,0.0,0,0,1,5,0,0
900667,1,0.4,2,62.85,0,0,0,15,0,0
900668,5,5.6,0,0.0,0,1,0,0,1,0
900669,5,0.7,3,102.57,0,1,0,5,3,1
900670,6,0.5,1,26.28,1,1,0,7,2,1
900671,6,2.7,2,59.79,0,0,1,21,0,1
900672,4,2.6,3,118.89,0,0,1,23,0,0
900673,4,2.1,1,46.96,1,0,0,8,0,1
900674,4,3.3,1,43.0,0,1,0,8,4,1
900675,8,16.3,3,129.1,0,1,0,6,1,0
900676,10,4.3,1,30.57,0,1,0,20,2,1
900677,3,0.3,0,0.0,0,0,0,3,0,0
900678,7,7.0,0,0.0,0,1,1,23,0,0
900679,5,2.7,0,0.0,0,0,1,13,0,0
900680,4,2.2,2,24.15,1,0,0,9,0,0
900681,7,17.9,0,0.0,0,0,1,18,0,0
900682,5,0.2,1,27.97,0,0,0,11,0,0
900683,4,4.7,3,65.87,0,1,1,4,3,1
900684,4,5.9,0,0.0,0,1,0,19,2,1
900685,8,0.4,3,137.22,0,0,0,11,0,1
900686,9,1.1,1,37.05,0,0,1,18,0,0
900687,3,3.7,2,82.31,1,1,1,21,1,1
900688,2,0.6,4,129.54,0,1,0,2,0,1
900689,4,3.8,0,0.0,0,1,0,17,2,0
900690,10,6.2,2,68.96,0,0,1,18,0,1
900691,5,1.0,0,0.0,0,0,1,5,0,0
900692,5,4.0,1,44.78,0,1,1,1,1,1
900693,11,8.9,4,98.78,0,1,1,9,0,1
900694,8,1.3,2,57.0,0,1,1,7,2,0
900695,8,5.0,3,118.3,0,1,1,2,1,1
900696,3,3.4,0,0.0,0,1,1,2,2,1
900697,4,3.0,2,55.13,0,0,1,1,0,1
900698,5,5.7,0,0.0,0,0,1,21,0,0
900699,5,1.7,1,38.94,1,1,1,16,1,0
900700,4,2.7,3,97.04,0,1,1,0,0,1
900701,6,1.9,0,0.0,0,0,1,2,0,0
900702,7,3.4,3,101.56,0,0,0,16,0,1
900703,5,4.4,0,0.0,0,1,1,15,1,0
900704,9,3.8,2,97.64,0,0,0,8,0,1
900705,5,4.2,0,0.0,0,1,1,21,0,0
900706,10,0.9,3,95.19,0,1,0,8,1,1
900707,6,4.1,0,0.0,0,0,1,2,0,0
900708,8,0.1,1,36.7,0,0,0,10,0,0
900709,7,8.0,1,29.3,0,0,0,5,0,0
900710,7,0.1,1,13.66,0,1,1,3,1,0
900711,9,1.2,1,48.75,0,1,0,1,6,1
900712,5,7.3,1,33.47,0,1,0,20,5,1
900713,5,1.5,0,0.0,0,1,1,14,1,0
900714,3,0.2,1,51.19,0,1,1,8,2,1
900715,3,3.6,2,57.69,0,0,0,6,0,0
900716,6,0.2,1,40.11,0,1,1,2,6,1
900717,6,1.9,2,69.89,1,0,1,14,0,0
900718,5,2.7,1,39.14,0,1,1,17,3,0
900719,3,2.3,0,0.0,0,0,1,18,0,0
900720,5,1.2,2,91.69,0,1,1,15,4,0
900721,4,0.5,0,0.0,0,1,1,8,1,0
900722,7,3.3,1,23.75,0,1,1,12,4,0
900723,8,6.8,1,44.11,1,0,1,3,0,0
900724,7,5.7,1,36.45,0,0,0,2,0,0
900725,2,10.4,0,0.0,0,0,1,1,0,0
900726,7,8.2,2,81.13,1,1,1,0,2,1
900727,5,3.7,0,0.0,0,0,1,14,0,0
900728,6,3.2,2,51.02,0,1,1,3,3,0
900729,5,2.3,1,32.08,1,1,1,1,3,1
900730,3,0.5,1,49.68,0,1,1,18,2,0
900731,7,2.8,1,31.36,0,1,1,16,4,1
900732,6,0.9,0,0.0,0,0,1,13,0,0
900733,4,0.2,1,35.67,0,1,1,1,4,1
900734,9,13.6,1,35.81,0,0,1,21,0,0
900735,8,0.4,0,0.0,1,0,1,6,0,0
900736,7,7.1,0,0.0,1,1,1,9,1,0
900737,7,9.5,6,198.91,0,0,0,19,0,1
900738,6,0.2,1,30.09,0,0,0,0,0,0
900739,6,3.9,1,34.31,0,0,0,19,0,1
900740,4,0.2,1,26.86,1,1,1,4,3,1
900741,9,6.9,2,113.59,0,0,1,6,0,0
900742,5,9.8,2,29.04,0,1,1,22,0,0
900743,1,14.7,3,44.72,0,0,1,11,0,1
900744,7,3.6,2,80.25,0,1,1,13,1,0
900745,7,3.0,0,0.0,0,1,1,14,1,1
900746,3,2.4,1,54.28,1,0,1,17,0,0
900747,1,4.4,5,159.3,0,0,0,13,0,1
900748,4,13.4,1,35.05,0,0,1,21,0,0
900749,3,2.9,0,0.0,1,1,1,21,1,0
900750,10,1.6,0,0.0,0,0,1,17,0,0
900751,5,14.8,2,38.55,0,1,1,12,4,0
900752,2,0.2,5,186.6,0,0,0,9,0,1
900753,3,3.4,1,42.68,0,0,1,14,0,0
900754,6,3.2,2,61.99,0,0,1,16,0,0
900755,3,0.1,0,0.0,1,0,1,16,0,0
900756,3,0.4,1,27.65,0,1,1,18,0,0
900757,1,3.0,5,248.26,1,1,1,9,1,1
900758,7,3.1,3,41.51,0,0,1,23,0,0
900759,4,4.8,1,31.88,1,1,0,20,4,1
900760,6,0.7,1,41.82,1,1,0,21,3,1
900761,4,10.0,0,0.0,0,0,1,3,0,0
900762,9,7.5,3,135.76,0,1,1,21,3,0
900763,6,10.4,1,35.84,0,1,1,17,3,0
900764,13,5.0,0,0.0,1,0,0,18,0,0
900765,5,5.8,2,83.56,0,1,1,3,2,1
900766,8,0.1,1,34.37,0,0,0,19,0,0
900767,5,6.2,0,0.0,0,1,1,5,1,1
900768,6,3.2,1,56.03,0,0,1,16,0,1
900769,4,0.8,0,0.0,0,1,0,19,3,0
900770,6,5.2,1,43.68,0,0,1,0,0,0
900771,5,9.3,1,30.65,1,0,0,15,0,0
900772,8,0.4,0,0.0,0,1,0,19,1,0
900773,4,0.6,2,28.56,1,0,1,15,0,1
900774,5,8.6,2,32.49,0,1,0,23,1,1
900775,11,7.9,1,63.92,1,0,0,8,0,0
900776,8,1.3,1,20.12,1,0,1,16,0,0
900777,5,1.0,1,31.36,0,0,1,22,0,1
900778,7,0.9,1,36.73,0,0,1,7,0,0
900779,6,0.9,1,39.14,0,1,1,7,2,0
900780,7,3.1,1,34.99,1,0,1,15,0,0
900781,6,1.2,1,30.57,0,0,1,3,0,0
900782,5,9.6,1,33.78,0,0,1,22,0,0
900783,3,3.3,0,0.0,1,1,0,8,1,1
900784,6,5.9,2,85.32,0,1,1,1,1,1
900785,11,1.8,1,43.18,1,1,0,3,0,1
900786,6,3.1,1,11.74,0,1,0,19,3,1
900787,7,0.3,2,82.62,1,1,1,23,1,1
900788,7,0.2,3,109.57,0,0,1,8,0,1
900789,3,13.1,2,54.75,0,0,1,22,0,0
900790,5,0.9,1,57.1,1,1,0,13,2,1
900791,4,7.3,2,34.75,1,0,1,18,0,0
900792,6,4.4,2,69.18,1,0,1,12,0,0
900793,1,11.6,4,196.74,0,1,1,17,2,1
900794,8,0.6,0,0.0,0,1,1,20,2,0
900795,7,7.6,2,22.92,0,1,1,2,3,0
900796,4,1.2,0,0.0,0,1,1,4,5,1
900797,6,11.4,2,29.15,0,1,0,9,1,1
900798,5,0.7,0,0.0,0,0,1,1,0,0
900799,4,2.2,0,0.0,0,0,1,7,0,0
900800,8,5.2,1,23.44,0,1,0,19,0,0
900801,8,4.0,0,0.0,0,0,1,2,0,0
900802,10,1.1,1,23.3,0,0,0,17,0,0
900803,4,8.1,2,71.73,0,0,0,20,0,1
900804,6,3.7,0,0.0,1,1,1,21,0,1
900805,5,3.9,1,16.06,0,0,0,22,0,0
900806,2,0.9,3,113.75,0,1,1,14,3,0
900807,9,3.3,0,0.0,0,1,1,16,1,0
900808,10,7.4,0,0.0,0,0,1,12,0,0
900809,4,3.6,0,0.0,0,1,1,4,1,0
900810,7,2.8,1,41.75,0,0,1,21,0,0
900811,4,1.0,1,38.51,0,0,1,20,0,0
900812,8,3.5,1,36.62,0,0,1,15,0,0
900813,4,12.6,5,148.64,1,1,1,17,1,1
900814,6,2.6,1,18.57,0,0,1,15,0,1
900815,3,4.0,1,52.68,0,1,1,2,0,0
900816,4,2.2,0,0.0,0,1,1,5,1,1
900817,6,2.2,0,0.0,0,1,0,16,0,1
900818,6,0.7,3,92.52,0,1,0,4,3,1
900819,6,3.7,6,280.78,0,1,1,2,0,0
900820,5,0.6,1,62.29,0,1,1,11,5,0
900821,10,11.7,2,53.64,1,0,1,8,0,1
900822,6,0.8,1,36.67,0,1,1,11,2,0
900823,5,0.6,2,95.81,0,0,1,0,0,0
900824,7,6.2,4,203.89,1,0,0,15,0,0
900825,4,0.4,1,33.14,0,1,1,18,1,1
900826,9,15.3,1,33.59,0,1,1,5,2,1
900827,4,0.8,3,151.2,0,0,1,13,0,0
900828,4,1.4,1,12.85,0,0,0,3,0,1
900829,9,1.6,0,0.0,0,0,0,10,0,0
900830,10,1.4,0,0.0,0,1,1,23,2,0
900831,5,3.7,4,147.15,0,1,1,19,4,1
900832,5,2.3,1,35.75,0,1,1,2,1,0
900833,2,2.8,0,0.0,1,1,1,19,0,1
900834,11,2.9,0,0.0,0,1,1,15,4,0
900835,4,2.5,3,92.11,0,0,0,14,0,0
900836,11,2.2,3,141.43,0,0,1,23,0,0
900837,6,7.7,0,0.0,0,1,0,0,9,0
900838,11,6.7,1,22.44,0,0,0,3,0,0
900839,7,0.7,1,36.33,0,0,1,23,0,0
900840,6,1.0,2,68.26,1,0,0,11,0,0
900841,7,4.5,1,53.13,1,0,1,21,0,1
900842,6,6.4,0,0.0,0,1,1,1,3,0
900843,5,1.8,2,69.97,0,1,0,11,2,1
900844,7,2.7,1,20.49,0,0,1,22,0,1
900845,5,0.5,1,37.31,0,0,1,20,0,0
900846,4,1.7,0,0.0,0,1,1,22,3,0
900847,6,1.7,3,98.24,0,0,1,8,0,0
900848,3,0.5,2,47.99,0,0,0,13,0,0
900849,6,0.8,0,0.0,0,1,1,4,2,1
900850,5,0.7,0,0.0,0,0,0,1,0,0
900851,6,0.5,0,0.0,0,1,1,8,3,1
900852,4,24.4,5,114.77,0,0,0,17,0,0
900853,4,1.2,1,35.45,0,1,1,19,3,0
900854,6,2.5,1,36.48,0,1,1,4,2,1
900855,8,9.8,1,33.16,0,1,1,1,2,0
900856,2,3.0,2,95.84,0,0,0,22,0,1
900857,7,0.8,1,34.03,0,1,1,21,2,0
900858,5,3.6,0,0.0,0,1,1,2,0,0
900859,6,0.7,1,39.67,0,0,1,21,0,0
900860,4,2.8,2,112.67,0,1,0,20,2,0
900861,4,0.8,2,53.33,0,0,0,2,0,0
900862,5,2.5,0,0.0,0,0,1,14,0,0
900863,6,1.5,3,111.87,1,0,0,9,0,1
900864,7,12.7,1,46.12,0,0,0,9,0,0
900865,7,13.1,1,43.85,0,1,1,19,2,0
900866,5,0.7,2,72.67,0,1,1,9,4,1
900867,10,2.1,0,0.0,0,1,1,23,5,0
900868,3,1.4,2,58.45,0,0,0,2,0,1
900869,7,9.4,3,121.9,0,0,1,19,0,0
900870,3,12.2,1,26.33,0,1,1,12,1,0
900871,10,2.1,0,0.0,0,1,1,3,5,0
900872,5,1.8,0,0.0,0,0,1,0,0,0
900873,7,12.1,1,28.7,0,1,0,7,3,1
900874,6,1.5,0,0.0,0,0,1,18,0,0
900875,5,1.2,2,82.67,0,1,1,8,2,0
900876,3,7.6,1,36.06,0,0,1,10,0,0
900877,7,0.4,2,64.28,1,0,1,6,0,1
900878,4,3.4,3,62.09,0,0,1,5,0,0
900879,1,0.2,1,30.11,0,1,1,11,1,0
900880,6,2.5,1,15.53,0,1,1,18,5,1
900881,2,0.4,2,51.3,0,0,0,13,0,0
900882,5,4.5,2,50.59,0,1,1,2,1,0
900883,5,9.2,1,35.09,0,1,0,15,5,0
900884,4,2.0,0,0.0,0,1,1,14,1,0
900885,8,0.2,0,0.0,0,0,0,3,0,0
900886,6,0.5,2,42.57,0,0,0,15,0,1
900887,2,1.4,1,14.29,0,0,0,2,0,0
900888,4,0.7,2,102.31,0,0,1,17,0,0
900889,2,2.2,0,0.0,0,1,0,17,1,1
900890,5,0.6,1,31.51,0,1,0,3,2,1
900891,5,2.2,4,116.79,1,1,1,23,4,1
900892,3,6.2,0,0.0,0,1,1,5,2,0
900893,10,18.6,0,0.0,0,1,1,11,5,0
900894,2,2.3,1,26.39,0,1,0,9,2,0
900895,3,1.8,4,164.74,0,0,0,19,0,1
900896,10,6.8,2,37.53,0,1,1,6,2,1
900897,7,7.4,0,0.0,0,1,0,2,2,1
900898,9,0.1,2,5.0,0,0,1,18,0,1
900899,3,9.9,3,116.28,0,0,1,5,0,1
900900,8,5.9,2,59.81,0,1,1,13,2,1
900901,4,4.2,4,129.12,0,1,1,22,2,1
900902,5,7.4,0,0.0,0,0,0,2,0,1
900903,5,2.4,1,26.0,0,1,1,20,4,1
900904,4,12.5,1,26.52,0,0,0,5,0,0
900905,7,1.3,0,0.0,0,1,1,10,1,0
900906,6,0.2,1,35.57,0,1,1,11,5,0
900907,3,7.1,1,34.18,0,1,1,23,1,1
900908,7,9.9,0,0.0,0,1,1,10,1,0
900909,7,8.7,1,34.57,0,0,0,19,0,0
900910,3,0.1,2,78.02,0,0,1,0,0,0
900911,3,10.0,0,0.0,0,0,0,11,0,0
900912,3,0.5,2,78.68,0,1,0,11,3,0
900913,1,6.2,0,0.0,0,1,1,5,4,0
900914,6,4.7,0,0.0,0,0,0,21,0,0
900915,7,0.1,0,0.0,0,0,1,9,0,1
900916,10,1.1,0,0.0,0,0,1,15,0,0
900917,5,2.0,2,124.71,0,1,1,13,2,0
900918,8,0.5,0,0.0,0,0,1,11,0,0
900919,7,0.1,0,0.0,0,0,1,4,0,0
900920,6,7.4,1,34.81,1,1,1,12,0,0
900921,7,0.4,0,0.0,0,0,1,5,0,0
900922,14,5.3,2,88.17,0,1,0,19,1,0
900923,7,1.5,3,113.0,0,0,1,9,0,1
900924,5,4.2,2,44.43,0,0,1,5,0,0
900925,7,5.2,0,0.0,0,0,1,6,0,0
900926,8,0.2,4,167.5,0,1,1,8,1,0
900927,5,2.3,1,25.69,1,1,1,8,2,1
900928,6,3.9,0,0.0,0,1,1,13,2,0
900929,4,0.7,4,125.42,0,1,0,21,2,1
900930,6,2.8,0,0.0,0,0,0,5,0,0
900931,5,8.1,2,51.71,0,1,0,15,4,0
900932,8,2.7,1,58.27,0,0,1,23,0,0
900933,2,0.6,2,56.88,1,1,1,15,2,1
900934,4,1.6,3,118.78,1,1,1,7,0,0
900935,11,4.5,1,25.1,1,0,0,19,0,0
900936,6,14.5,2,85.1,0,0,0,11,0,0
900937,8,1.5,2,63.7,0,0,1,13,0,1
900938,10,6.6,1,44.48,0,1,1,16,3,1
900939,4,1.8,1,31.13,0,0,0,11,0,1
900940,9,9.6,1,29.38,0,0,0,23,0,0
900941,4,2.7,2,66.35,1,0,1,5,0,0
900942,3,3.8,1,35.05,0,1,1,13,0,1
900943,9,0.3,0,0.0,0,1,1,23,2,0
900944,5,5.5,1,26.66,0,0,1,4,0,1
900945,6,7.9,4,96.87,0,0,1,17,0,1
900946,4,4.7,3,54.11,1,1,1,3,1,1
900947,4,2.7,3,83.85,0,1,1,16,6,1
900948,4,0.1,3,44.09,0,1,1,18,2,1
900949,5,0.1,2,39.28,0,0,1,8,0,0
900950,6,14.8,2,64.17,0,1,0,4,4,1
900951,6,2.2,3,126.03,0,0,1,4,0,0
900952,5,1.0,1,30.94,0,1,1,20,2,0
900953,7,3.9,0,0.0,0,1,1,16,6,1
900954,15,7.7,0,0.0,1,0,1,23,0,0
900955,2,8.6,2,74.88,0,1,1,10,3,1
900956,9,12.3,3,64.25,0,0,1,8,0,0
900957,3,4.0,3,125.94,1,1,1,14,1,1
900958,4,1.7,3,125.75,0,0,1,22,0,1
900959,3,2.3,0,0.0,0,1,1,2,3,0
900960,5,1.9,1,35.47,1,0,1,11,0,0
900961,6,4.9,2,106.72,0,0,0,20,0,0
900962,4,1.8,1,38.13,0,0,1,3,0,0
900963,6,6.6,2,90.4,1,1,1,18,0,1
900964,5,0.9,0,0.0,0,1,1,12,1,1
900965,5,8.6,0,0.0,1,0,1,18,0,1
900966,6,2.0,3,122.32,0,1,1,14,1,0
900967,8,2.2,3,99.32,0,1,1,18,3,1
900968,8,17.4,0,0.0,0,1,0,12,1,0
900969,6,1.7,0,0.0,0,0,1,5,0,0
900970,10,1.8,0,0.0,0,0,1,18,0,0
900971,5,4.3,3,107.29,0,1,0,0,4,1
900972,5,5.3,0,0.0,0,0,0,16,0,0
900973,5,4.5,0,0.0,1,0,1,14,0,0
900974,6,2.7,2,88.78,0,1,1,18,1,0
900975,8,9.2,2,49.72,0,0,1,12,0,0
900976,3,5.3,0,0.0,0,0,0,0,0,0
900977,8,0.7,0,0.0,0,0,1,12,0,0
900978,5,0.5,3,157.06,1,0,1,16,0,1
900979,1,9.3,1,40.88,0,1,1,10,2,1
900980,5,5.7,1,23.07,0,1,1,20,4,1
900981,7,9.5,0,0.0,0,0,1,14,0,0
900982,5,1.1,0,0.0,1,0,1,3,0,0
900983,10,2.4,4,145.14,0,0,0,12,0,1
900984,7,7.9,1,27.58,0,0,0,15,0,0
900985,10,5.4,3,80.76,0,0,0,18,0,0
900986,6,5.6,2,105.5,0,0,1,6,0,0
900987,9,1.2,0,0.0,1,0,1,20,0,0
900988,4,5.5,0,0.0,0,1,1,19,3,1
900989,6,3.0,1,13.09,0,0,1,4,0,0
900990,5,30.6,2,63.91,0,0,1,23,0,0
900991,6,0.8,2,39.05,0,1,0,13,2,1
900992,9,1.2,0,0.0,0,1,0,22,0,1
900993,7,9.0,3,55.98,0,1,1,12,1,1
900994,4,4.1,4,103.09,0,1,1,6,1,0
900995,5,3.9,2,122.15,0,1,1,14,1,1
900996,6,1.0,3,143.86,0,1,0,11,1,1
900997,3,13.0,1,13.07,0,1,0,4,1,0
900998,3,9.3,0,0.0,0,1,0,23,3,0
900999,10,4.7,1,37.84,0,0,1,4,0,0
901000,2,4.6,2,46.31,1,1,1,7,2,1
901001,2,5.8,1,42.36,0,0,0,7,0,1
901002,11,2.2,3,53.68,0,1,1,4,1,1
901003,12,0.7,1,14.45,0,1,1,11,0,1
901004,5,2.1,0,0.0,0,0,1,0,0,0
901005,9,0.1,0,0.0,0,0,1,7,0,0
901006,11,11.4,0,0.0,0,1,1,12,2,1
901007,7,3.9,0,0.0,0,1,0,9,2,1
901008,5,0.4,1,53.61,0,0,1,8,0,0
901009,7,0.3,0,0.0,0,1,1,2,1,0
901010,4,2.1,0,0.0,0,0,1,6,0,0
901011,9,15.6,1,57.28,0,0,0,12,0,0
901012,1,12.4,0,0.0,0,1,1,21,1,0
901013,9,12.7,1,13.41,0,1,1,4,1,1
901014,8,1.3,3,112.63,0,0,1,17,0,0
901015,3,1.1,1,37.25,0,1,0,19,1,1
901016,4,9.4,2,65.97,0,0,0,10,0,0
901017,5,4.6,2,93.0,0,1,1,12,2,0
901018,6,8.6,3,64.21,0,1,1,14,3,0
901019,3,9.3,0,0.0,1,1,1,7,3,0
901020,7,0.5,0,0.0,0,1,1,19,0,0
901021,8,3.5,5,272.25,0,1,1,7,2,1
901022,5,1.8,1,44.18,0,1,1,12,2,1
901023,3,0.7,3,79.16,1,0,0,5,0,1
901024,6,11.2,1,35.44,0,1,1,6,2,0
901025,7,0.9,2,65.65,0,1,1,9,1,1
901026,10,0.6,1,19.08,0,1,1,21,0,0
901027,7,0.8,0,0.0,1,1,0,20,1,1
901028,3,0.7,0,0.0,0,1,0,1,3,1
